'pedestrian0',88,true,false,false,false,0.04397348172308302,0.3910834639622204,0.5082197953886447,10.71045497694139,2.0,0.6302607210196194
'pedestrian1',33,false,false,false,true,0.3225075136280309,0.9236177063161088,0.6178223635111105,19.503907221117643,2.0,0.7764887900417057
'pedestrian2',46,false,false,false,true,0.21851449632258446,0.9451973080894905,0.09316695673588393,12.580551139512986,2.0,0.6409575146223965
'pedestrian3',64,false,false,false,true,0.5611616096571654,0.1864624837727138,0.7730872863700713,8.079639264196643,2.0,0.7251170100358133
'pedestrian4',109,true,false,false,false,0.5459876358786259,0.12388383381085499,0.591671491961083,14.41726884926191,2.0,0.5997454948261833
'pedestrian5',63,false,false,false,true,0.2992006089778091,0.11701013424888229,0.4350158340868576,11.807331433439717,2.0,0.2665897372893039
'pedestrian6',83,true,false,false,false,0.35655888415607917,0.03712190292606188,0.2793450561184697,18.248701339464827,2.0,0.27183026879514655
'pedestrian7',83,true,false,false,false,0.20242247602136865,0.02312283399505521,0.7621511751417593,11.681438400484097,2.0,0.6294616762821306
'pedestrian8',59,true,false,false,true,0.8560578508113952,0.01597725323094612,0.16012800709420938,12.100904382597575,2.0,0.4131435613310918
'pedestrian9',86,false,false,false,false,0.5466732348908756,0.47273130415701425,0.5239685110447814,7.358529281275079,2.0,0.5984633719287583
'pedestrian10',98,false,false,false,true,0.4407563025610244,0.9166821830226372,0.4720403128733207,0.01343586294737298,2.0,0.2429072301993527
'pedestrian11',75,false,false,false,true,0.3425657809205581,0.9018309178482413,0.3678827392026336,1.0760645602969565,2.0,0.2830511398212402
'pedestrian12',74,true,false,false,true,0.7305615064268809,0.17041635622065943,0.8274015381545224,14.419670577219941,2.0,0.39212114833736234
'pedestrian13',102,true,false,false,true,0.8576396988060674,0.8765546787212922,0.43720831525505344,4.196286316297999,2.0,0.5976730007466813
'pedestrian14',89,false,false,false,false,0.8515558722380895,0.7846552520957601,0.9216239071504566,13.914356217835289,2.0,0.4476885169528029
'pedestrian15',42,false,false,false,true,0.2014621714543332,0.8513731822110765,0.8797121014671848,2.406329865379435,2.0,0.25301083312618
'pedestrian16',40,false,false,false,true,0.42824612824903296,0.4229141049848364,0.05057416345586252,7.352397073835945,2.0,0.7345375142352777
'pedestrian17',40,false,false,false,false,0.5631662694328314,0.6888283057188254,0.4410631419052211,14.42893439806609,2.0,0.6507065755807284
'pedestrian18',27,false,false,false,false,0.9129380475933189,0.04791503742850167,0.5820140692560944,18.11644267164914,2.0,0.3510304361288461
'pedestrian19',48,true,false,false,false,0.5016539380187969,0.4252363187934425,0.9689484985997465,2.4614951193717816,2.0,0.4258863419512236
'pedestrian20',60,false,false,false,false,0.8745435565729631,0.839810457559011,0.7414395376726927,17.038529918836527,2.0,0.21192419480205588
'pedestrian21',98,false,false,false,true,0.5435069645383424,0.6619411361531086,0.789624419941705,8.995392381084459,2.0,0.6296394344348468
'pedestrian22',37,false,false,false,true,0.27984649988553423,0.0894486459089231,0.03471582668194795,4.658828119274259,2.0,0.35126586389344655
'pedestrian23',67,false,false,false,false,0.6701258831074998,0.6906760504721206,0.01218912896671631,0.41893137374681144,2.0,0.45062129973154985
'pedestrian24',48,true,false,false,false,0.4002221573258936,0.1279315284751501,0.8623163597643779,8.942562750869008,2.0,0.3416380975383332
'pedestrian25',78,true,false,false,false,0.9447605206727496,0.5714735655132782,0.42833955077492925,7.01550375880945,2.0,0.3779919276623126
'pedestrian26',29,true,false,false,true,0.38595004965407576,0.0573177265597723,0.933547533878829,0.17451584203322268,2.0,0.49427505660483406
'pedestrian27',48,true,false,false,true,0.6658432401020246,0.197643636203934,0.2503199755062758,0.5850726665641925,2.0,0.6132772150118593
'pedestrian28',77,false,false,false,true,0.16342459770475304,0.2278913177259171,0.09489610578262586,15.714642810797626,2.0,0.20067782891815036
'pedestrian29',70,false,false,false,true,0.22261113958544942,0.1068430143795015,0.12671286672847315,7.579049299382705,2.0,0.23248406870258248
'pedestrian30',10,false,false,false,true,0.16637657588751187,0.3733055897786104,0.9432292512808649,11.713705266096861,2.0,0.7615234249995642
'pedestrian31',108,true,false,false,true,0.35500992638594164,0.23461354706025206,0.69797998234324,18.813261471512302,2.0,0.6377933720971768
'pedestrian32',25,true,false,false,false,0.00288773792491426,0.9719146945210412,0.24643437692292014,9.518490755407118,2.0,0.4555465126534228
'pedestrian33',99,false,false,false,false,0.5639412406686759,0.9933942136353744,0.3516005680567914,16.20575573839688,2.0,0.571381318711567
'pedestrian34',51,true,false,false,true,0.883003565827956,0.6947605988924802,0.5851386365328378,16.69039426146735,2.0,0.3449010150954584
'pedestrian35',29,false,false,false,false,0.9042328395099563,0.8226552514068636,0.29599854067226417,4.314883535477159,2.0,0.5670809782366616
'pedestrian36',11,false,false,false,true,0.44205558773682363,0.46069690558832666,0.9341486823346646,9.19166779365944,2.0,0.21653417621930204
'pedestrian37',41,false,false,false,false,0.18393832250828968,0.867458785736947,0.9017224980687963,6.798333023922812,2.0,0.42359318550819935
'pedestrian38',100,true,false,false,false,0.247045220756551,0.9547779266154819,0.29482113595091153,14.740502883724208,2.0,0.5427560683710946
'pedestrian39',101,false,false,false,false,0.6670243585310234,0.02243796218340055,0.3673796895969369,19.362247280956865,2.0,0.6245406797720849
'pedestrian40',75,true,false,false,false,0.5800110839321891,0.7177165523360924,0.22298232912062965,6.716459475402161,2.0,0.22742508965813454
